,Unnamed: 0,Address,Name,City State ZIP,ZIP,Number of Sites,Url,ZIP_str,FULL Address,latitude,longitude,House district,Senate district
447,447,"3000 S 12th St,",C & C Trailer Park,"Springfield, IL",62703.0,Not found,https://www.mhvillage.com/parks/57696,62703,"3000 S 12th St,Springfield, IL, 62703",,,0.0,0.0
448,448,"3000 West Jackson Street,",Oak Lawn Estates,"Morton, IL",61550.0,470,https://www.mhvillage.com/parks/86,61550,"3000 West Jackson Street,Morton, IL, 61550",40.6142873,-89.4615737,87.0,44.0
449,449,"3001 Forest Preserve Drive,",Manson Mobile Home Park,"Chicago Heights, IL",60411.0,Not found,https://www.mhvillage.com/parks/10363,60411,"3001 Forest Preserve Drive,Chicago Heights, IL, 60411",41.481719,-87.654641,79.0,40.0
450,450,"3001 S Belt W,",Westview Mobile Home Park,"Belleville, IL",62226.0,Not found,https://www.mhvillage.com/parks/11338,62226,"3001 S Belt W,Belleville, IL, 62226",38.5305299,-90.0281308,113.0,57.0
451,451,"301 East Street,",Rolling Meadows Mobile Home Park,"Abingdon, IL",61410.0,72,https://www.mhvillage.com/parks/10724,61410,"301 East Street,Abingdon, IL, 61410",40.801443,-90.394249,94.0,47.0
452,452,"301 Mine Road,",Holland Mobile Home Park,"Mascoutah, IL",62258.0,34,https://www.mhvillage.com/parks/11402,62258,"301 Mine Road,Mascoutah, IL, 62258",38.4878534,-89.7892604,114.0,57.0
453,453,"301 North Lincoln Street,",Country Air Mobile Manor,"Smithton, IL",62285.0,96,https://www.mhvillage.com/parks/11422,62285,"301 North Lincoln Street,Smithton, IL, 62285",38.411295,-89.99442,114.0,57.0
454,454,"301 North Main Street,",Lake Suzanne,"Shiloh, IL",62269.0,103,https://www.mhvillage.com/parks/11412,62269,"301 North Main Street,Shiloh, IL, 62269",38.566174,-89.894246,113.0,57.0
455,455,"301 North Snell,",Riva & Sons Mobile Home Park,"Blue Mound, IL",62513.0,Not found,https://www.mhvillage.com/parks/10875,62513,"301 North Snell,Blue Mound, IL, 62513",39.701447,-89.117606,107.0,54.0
456,456,"30106 Ingham Ln,",Kanallakan Court,"Godfrey, IL",62035.0,Not found,https://www.mhvillage.com/parks/107348,62035,"30106 Ingham Ln,Godfrey, IL, 62035",38.9892601,-90.1947672,100.0,50.0
457,457,"302 North Railroad Street,",Lackmann's Mobile Home Park,"Freeburg, IL",62243.0,Not found,https://www.mhvillage.com/parks/11388,62243,"302 North Railroad Street,Freeburg, IL, 62243",38.4295919,-89.9144113,114.0,57.0
458,458,"302 S Indiana St,",Atwood MHC West,"Atwood, IL",61913.0,Not found,https://www.mhvillage.com/parks/107294,61913,"302 S Indiana St,Atwood, IL, 61913",,,0.0,0.0
459,459,"303 E Little St,",Three Acres Park,"Rushville, IL",62681.0,Not found,https://www.mhvillage.com/parks/106848,62681,"303 E Little St,Rushville, IL, 62681",40.1263926,-90.5584554,99.0,50.0
460,460,"303 N Vine St,",Peterson Mh Court,"Heyworth, IL",61745.0,Not found,https://www.mhvillage.com/parks/57860,61745,"303 N Vine St,Heyworth, IL, 61745",,,0.0,0.0
461,461,"304 Meister St,",Wagon Wheel,"Collinsville, IL",62234.0,Not found,https://www.mhvillage.com/parks/10933,62234,"304 Meister St,Collinsville, IL, 62234",38.674273,-89.9759769,112.0,56.0
462,462,"304 NE 15th St Casey Il 62420,",Greenland Estates,"Casey, IL",62420.0,Not found,https://www.mhvillage.com/parks/107072,62420,"304 NE 15th St Casey Il 62420,Casey, IL, 62420",,,0.0,0.0
463,463,"3041 E Linden Ave,",Linden Manor,"Springfield, IL",62702.0,45,https://www.mhvillage.com/parks/11271,62702,"3041 E Linden Ave,Springfield, IL, 62702",39.804507,-89.609429,95.0,48.0
464,464,"305 East Taylor Avenue,",Washington Springs Estates,"Okawville, IL",62271.0,Not found,https://www.mhvillage.com/parks/11526,62271,"305 East Taylor Avenue,Okawville, IL, 62271",38.4298962,-89.5465076,109.0,55.0
465,465,"3053 Grand Ave.,",Kimberly Terrace,"Galesburg, IL",61401.0,129,https://www.mhvillage.com/parks/10729,61401,"3053 Grand Ave.,Galesburg, IL, 61401",40.9398889,-90.3437971,71.0,36.0
466,466,"306 E 4th St,",B&D Mobile Home Park,"Waterloo, IL",62298.0,Not found,https://www.mhvillage.com/parks/107152,62298,"306 E 4th St,Waterloo, IL, 62298",,,0.0,0.0
467,467,"307 N Main St,",Mc Coy Mh Park,"Camp Point, IL",62320.0,Not found,https://www.mhvillage.com/parks/58060,62320,"307 N Main St,Camp Point, IL, 62320",,,0.0,0.0
468,468,"31 Cornflower Lane,",Prairieland Estates Mobile Home Community,"Bloomington, IL",61701.0,103,https://www.mhvillage.com/parks/27866,61701,"31 Cornflower Lane,Bloomington, IL, 61701",,,0.0,0.0
469,469,"310 Ash Lane,",Mill Point,"East Peoria, IL",61611.0,80,https://www.mhvillage.com/parks/11648,61611,"310 Ash Lane,East Peoria, IL, 61611",,,0.0,0.0
470,470,"310 Blackford St,",Castleberrys Pondview Mh Park,"Danville, IL",61832.0,Not found,https://www.mhvillage.com/parks/57958,61832,"310 Blackford St,Danville, IL, 61832",,,0.0,0.0
471,471,"3107 Kingshighway,",Shamrock Haven,"East Saint Louis, IL",62201.0,Not found,https://www.mhvillage.com/parks/36210,62201,"3107 Kingshighway,East Saint Louis, IL, 62201",38.6126532,-90.0928381,114.0,57.0
472,472,"3113 South Main Street,",Ann's Mobile Home Park,"Rockford, IL",61102.0,Not found,https://www.mhvillage.com/parks/11623,61102,"3113 South Main Street,Rockford, IL, 61102",42.2372803,-89.1088526,67.0,34.0
473,473,"3113 W Chain Of Rocks Rd,",Edwards MHP,"Granite City, IL",62040.0,65,https://www.mhvillage.com/parks/57882,62040,"3113 W Chain Of Rocks Rd,Granite City, IL, 62040",38.7621232,-90.1315263,111.0,56.0
474,474,"3118 North Us Highway 45 52,",Iroquois Mobile Estates,"Chebanse, IL",60922.0,51,https://www.mhvillage.com/parks/10586,60922,"3118 North Us Highway 45 52,Chebanse, IL, 60922",,,0.0,0.0
475,475,"312 California Ave,",The Oaks,"Oglesby, IL",61348.0,Not found,https://www.mhvillage.com/parks/57772,61348,"312 California Ave,Oglesby, IL, 61348",41.2976791,-89.0541135,76.0,38.0
476,476,"3120 W Chain Rocks Road,",Sunny Shores Mobile Estates,"Granite City, IL",62040.0,130,https://www.mhvillage.com/parks/10976,62040,"3120 W Chain Rocks Road,Granite City, IL, 62040",,,0.0,0.0
477,477,"3123 W Chain Of Rocks Rd,",Chain Of Rocks,"Granite City, IL",62040.0,Not found,https://www.mhvillage.com/parks/57884,62040,"3123 W Chain Of Rocks Rd,Granite City, IL, 62040",38.7606049,-90.1080369,111.0,56.0
478,478,"314 North Jefferson Street,",Cozy Acres,"Millstadt, IL",62260.0,Not found,https://www.mhvillage.com/parks/11407,62260,"314 North Jefferson Street,Millstadt, IL, 62260",38.4641163,-90.0914825,114.0,57.0
479,479,"314 S Saint Louis St,",Shady Nook Mobile Home Park,"Elwood, IL",60421.0,80,https://www.mhvillage.com/parks/11565,60421,"314 S Saint Louis St,Elwood, IL, 60421",41.401075,-88.107376,86.0,43.0
480,480,"319 E Adams St,",Tomlinson Court,"Rushville, IL",62681.0,Not found,https://www.mhvillage.com/parks/57715,62681,"319 E Adams St,Rushville, IL, 62681",40.1239249,-90.5573303,99.0,50.0
481,481,"319 West Blackburn Road,",New Haven Mobile Home Park,"Paris, IL",61944.0,Not found,https://www.mhvillage.com/parks/10481,61944,"319 West Blackburn Road,Paris, IL, 61944",,,0.0,0.0
482,482,"31A Watch-E-Kee Drive,",Watch-E-Kee Mobile Home Park,"Watseka, IL",60970.0,63,https://www.mhvillage.com/parks/10597,60970,"31A Watch-E-Kee Drive,Watseka, IL, 60970",,,0.0,0.0
483,483,"320 Clear Creek Drive,",Prahls Mobile Home Park,"Neoga, IL",62447.0,Not found,https://www.mhvillage.com/parks/22799,62447,"320 Clear Creek Drive,Neoga, IL, 62447",,,0.0,0.0
484,484,"3200 North Delta Avenue,",Park City Mobile Home Park,"Decatur, IL",62526.0,519,https://www.mhvillage.com/parks/10888,62526,"3200 North Delta Avenue,Decatur, IL, 62526",,,0.0,0.0
485,485,"3201 South Douglas Avenue,",Edgewood Mobile Home Park,"Springfield, IL",62704.0,48,https://www.mhvillage.com/parks/11257,62704,"3201 South Douglas Avenue,Springfield, IL, 62704",39.7884516,-89.6704391,96.0,48.0
486,486,"3206 E Elm Street,",Brittany Court,"Springfield, IL",62702.0,Not found,https://www.mhvillage.com/parks/111114,62702,"3206 E Elm Street,Springfield, IL, 62702",39.810971,-89.6028589,95.0,48.0
487,487,"321 W Belmont St,",Belmont Court,"Sparta, IL",62286.0,Not found,https://www.mhvillage.com/parks/57701,62286,"321 W Belmont St,Sparta, IL, 62286",,,0.0,0.0
488,488,"3213 S Belt,",Family Tree Park,"Belleville, IL",62226.0,Not found,https://www.mhvillage.com/parks/107076,62226,"3213 S Belt,Belleville, IL, 62226",38.5312396,-90.0284969,113.0,57.0
489,489,"32223 N Us Highway 12,",Fish Lake Beach RV,"Volo, IL",60073.0,Not found,https://www.mhvillage.com/parks/72942,60073,"32223 N Us Highway 12,Volo, IL, 60073",,,0.0,0.0
490,490,"3263 Aquamarine Dr,",Green Meadows Estates,"Rockford, IL",61102.0,Not found,https://www.mhvillage.com/parks/98849,61102,"3263 Aquamarine Dr,Rockford, IL, 61102",,,0.0,0.0
491,491,"3303 E Enos Ave,",Sunset,"Springfield, IL",62702.0,Not found,https://www.mhvillage.com/parks/57692,62702,"3303 E Enos Ave,Springfield, IL, 62702",39.80758,-89.6023825,95.0,48.0
492,492,"3308 Kehm Blvd.,",Maple Grove Estates,"Park City, IL",60085.0,613,https://www.mhvillage.com/parks/33821,60085,"3308 Kehm Blvd.,Park City, IL, 60085",42.3490193,-87.8838158,59.0,30.0
493,493,"3308 Kehm Boulevard,",Farmington Estates,"Park City, IL",60085.0,225,https://www.mhvillage.com/parks/11674,60085,"3308 Kehm Boulevard,Park City, IL, 60085",42.3490193,-87.8838158,59.0,30.0
494,494,"3308 Kehm Boulevard,",Midway Estates,"Park City, IL",60085.0,198,https://www.mhvillage.com/parks/10808,60085,"3308 Kehm Boulevard,Park City, IL, 60085",42.3490193,-87.8838158,59.0,30.0
495,495,"331 S Morrison St,",Richmond Heights,"Centralia, IL",62801.0,Not found,https://www.mhvillage.com/parks/58017,62801,"331 S Morrison St,Centralia, IL, 62801",,,0.0,0.0
496,496,"3319 Ridgewood Avenue,",Prairie Grove,"Springfield, IL",62702.0,78,https://www.mhvillage.com/parks/11689,62702,"3319 Ridgewood Avenue,Springfield, IL, 62702",39.823888,-89.600365,95.0,48.0
497,497,"333 Hillview Drive,",Hillview Mobile Home Park,"Princeton, IL",61356.0,78,https://www.mhvillage.com/parks/11662,61356,"333 Hillview Drive,Princeton, IL, 61356",41.3720759,-89.4873537,73.0,37.0
498,498,"3333 290th Street North,",Sun Retreats Rock River,"Hillsdale, IL",61257.0,489,https://www.mhvillage.com/parks/105837,61257,"3333 290th Street North,Hillsdale, IL, 61257",,,0.0,0.0
499,499,"3337 E Carpenter St,",Johns Mobile Apts & Park,"Springfield, IL",62702.0,Not found,https://www.mhvillage.com/parks/57690,62702,"3337 E Carpenter St,Springfield, IL, 62702",39.8067171,-89.6022504,95.0,48.0
500,500,"335 Warren Road,",Southern Mobile Home Park,"Carbondale, IL",62901.0,77,https://www.mhvillage.com/parks/10629,62901,"335 Warren Road,Carbondale, IL, 62901",37.705502,-89.195126,118.0,59.0
501,501,"3355 75Thâ Ave,",Shady Lakes Campground,"New Windsor, IL",61465.0,342,https://www.mhvillage.com/parks/128140,61465,"3355 75Thâ Ave,New Windsor, IL, 61465",,,0.0,0.0
502,502,"338 North Amy Dr.,",Deluxe Lake Estates,"Bellevue, IL",61604.0,131,https://www.mhvillage.com/parks/28560,61604,"338 North Amy Dr.,Bellevue, IL, 61604",40.6913769,-89.6874605,93.0,47.0
503,503,"340 Princeton Dr,",Villa Court Mobile Home Park,"Belleville, IL",62223.0,Not found,https://www.mhvillage.com/parks/11336,62223,"340 Princeton Dr,Belleville, IL, 62223",,,0.0,0.0
504,504,"3401 East Ridge Avenue,",Grant Mobile Home Park,"Springfield, IL",62702.0,90,https://www.mhvillage.com/parks/11265,62702,"3401 East Ridge Avenue,Springfield, IL, 62702",,,0.0,0.0
505,505,"3418 Kehm Boulevard,",Park City Manufactured Home Community,"Park City, IL",60085.0,641,https://www.mhvillage.com/parks/57237,60085,"3418 Kehm Boulevard,Park City, IL, 60085",42.3493519,-87.8855247,59.0,30.0
506,506,"3430 Peoria Road,",Northbrook MHC,"Springfield, IL",62702.0,180,https://www.mhvillage.com/parks/11266,62702,"3430 Peoria Road,Springfield, IL, 62702",39.8476907,-89.6270452,95.0,48.0
507,507,"3431 Seminary Street,",Glenwood,"Alton, IL",62002.0,63,https://www.mhvillage.com/parks/10924,62002,"3431 Seminary Street,Alton, IL, 62002",38.9244464,-90.1423576,111.0,56.0
508,508,"3451 Ridge Avenue,",Willow Grove,"Springfield, IL",62702.0,97,https://www.mhvillage.com/parks/11294,62702,"3451 Ridge Avenue,Springfield, IL, 62702",39.8234219,-89.5994452,95.0,48.0
509,509,"347 S Division St,",Sunset View Mh Park,"Harvard, IL",60033.0,Not found,https://www.mhvillage.com/parks/57866,60033,"347 S Division St,Harvard, IL, 60033",42.4130501,-88.6135615,69.0,35.0
510,510,"3500 Hazlett Road,",Country Estates Mobile Home Park,"Springfield, IL",62707.0,38,https://www.mhvillage.com/parks/11706,62707,"3500 Hazlett Road,Springfield, IL, 62707",,,0.0,0.0
511,511,"3500 North Dirksen Parkway,",Woodland Acres Mobile Home Park,"Springfield, IL",62702.0,232,https://www.mhvillage.com/parks/11295,62702,"3500 North Dirksen Parkway,Springfield, IL, 62702",39.8524049,-89.6077702,95.0,48.0
512,512,"3501 Ridgely Ave,",Fremont Park,"Springfield, IL",62702.0,94,https://www.mhvillage.com/parks/11704,62702,"3501 Ridgely Ave,Springfield, IL, 62702",39.8236485,-89.6394263,95.0,48.0
513,513,"3510 S Dwight Rd,",Rustic Acres Mobile Home Park,"Mazon, IL",60444.0,Not found,https://www.mhvillage.com/parks/107164,60444,"3510 S Dwight Rd,Mazon, IL, 60444",,,0.0,0.0
514,514,"353 West Monroe Street,",Monroe Street Mobile Home Park,"Monticello, IL",61856.0,Not found,https://www.mhvillage.com/parks/11168,61856,"353 West Monroe Street,Monticello, IL, 61856",40.018816,-88.5760675,88.0,44.0
515,515,"3535 East Cook Street,",Pheasant Run,"Springfield, IL",62703.0,163,https://www.mhvillage.com/parks/11277,62703,"3535 East Cook Street,Springfield, IL, 62703",39.7947054,-89.5996484,96.0,48.0
516,516,"3540 S 6th Street Rd,",Sunset Inn Trailor Court,"Springfield, IL",62703.0,Not found,https://www.mhvillage.com/parks/57686,62703,"3540 S 6th Street Rd,Springfield, IL, 62703",,,0.0,0.0
517,517,"3556 Old 51 Road,",Colonial Esates,"Sandoval, IL",62882.0,Not found,https://www.mhvillage.com/parks/31166,62882,"3556 Old 51 Road,Sandoval, IL, 62882",38.5770888,-89.1147405,110.0,55.0
518,518,"360 Ivanhoe Rd,",Avon Mobile Home Park,"Grayslake, IL",60030.0,Not found,https://www.mhvillage.com/parks/57880,60030,"360 Ivanhoe Rd,Grayslake, IL, 60030",42.3355055,-88.0291346,62.0,31.0
519,519,"3617 N Grand Ave E.,",Cottonwood Cove,"Springfield, IL",62707.0,280,https://www.mhvillage.com/parks/127230,62707,"3617 N Grand Ave E.,Springfield, IL, 62707",39.8163656,-89.5982916,95.0,48.0
520,520,"3617 North Grand Avenue East,",Cottonwood South,"Springfield, IL",62702.0,295,https://www.mhvillage.com/parks/11254,62702,"3617 North Grand Avenue East,Springfield, IL, 62702",39.8163656,-89.5982916,95.0,48.0
521,521,"3625 South Douglas Avenue,",Salmons Mobile Home Court,"Springfield, IL",62704.0,Not found,https://www.mhvillage.com/parks/11285,62704,"3625 South Douglas Avenue,Springfield, IL, 62704",39.7884516,-89.6704391,96.0,48.0
522,522,"363 E 17th St,",Jana Drive Mh Park,"Centralia, IL",62801.0,Not found,https://www.mhvillage.com/parks/58019,62801,"363 E 17th St,Centralia, IL, 62801",38.510462,-89.136892,110.0,55.0
523,523,"368 Warren Rd,",Bush Mobile Home Park North 2,"Carbondale, IL",62901.0,Not found,https://www.mhvillage.com/parks/58051,62901,"368 Warren Rd,Carbondale, IL, 62901",37.7059458,-89.1951378,118.0,59.0
524,524,"37 Green Acres,",Green Acres Mobile Estates,"Geneseo, IL",61254.0,39,https://www.mhvillage.com/parks/10581,61254,"37 Green Acres,Geneseo, IL, 61254",,,0.0,0.0
525,525,"37021 N Sheridan Rd,",Pinecrest Mobile Home Park,"Beach Park, IL",60087.0,Not found,https://www.mhvillage.com/parks/10824,60087,"37021 N Sheridan Rd,Beach Park, IL, 60087",42.3995068,-87.8281729,61.0,31.0
526,526,"3710 Daffodil Drive,",Prairie Place,"Bloomington, IL",61704.0,38,https://www.mhvillage.com/parks/31415,61704,"3710 Daffodil Drive,Bloomington, IL, 61704",40.4338478,-89.0322615,88.0,44.0
527,527,"3711 North Cunningham Avenue,",Ehler's Trailer Park,"Urbana, IL",61802.0,Not found,https://www.mhvillage.com/parks/10250,61802,"3711 North Cunningham Avenue,Urbana, IL, 61802",40.1530832,-88.1839648,104.0,52.0
528,528,"3725 N. Peoria Road,",Oakwood an FR Community,"Springfield, IL",62702.0,210,https://www.mhvillage.com/parks/11292,62702,"3725 N. Peoria Road,Springfield, IL, 62702",39.8497463,-89.6266635,95.0,48.0
529,529,"3737 North 24th Street,",Rancho Vista Estates,"Quincy, IL",62305.0,100,https://www.mhvillage.com/parks/10139,62305,"3737 North 24th Street,Quincy, IL, 62305",,,0.0,0.0
530,530,"3747 West Il Route 64,",Mt. Morris Estates MHP LLC,"Mount Morris, IL",61054.0,171,https://www.mhvillage.com/parks/11127,61054,"3747 West Il Route 64,Mount Morris, IL, 61054",,,0.0,0.0
531,531,"3801 Lake Drive,","Village Green MHC, LLC","Pontoon Beach, IL",62040.0,135,https://www.mhvillage.com/parks/10977,62040,"3801 Lake Drive,Pontoon Beach, IL, 62040",38.72442,-90.075864,111.0,56.0
532,532,"3814 29th Street,",L and G Mobile Home Park,"Moline, IL",61265.0,Not found,https://www.mhvillage.com/parks/57813,61265,"3814 29th Street,Moline, IL, 61265",41.4747696,-90.4976885,72.0,36.0
533,533,"38285 N Sheridan Rd,",Lake View Manufactured Home Community,"Beach Park, IL",60087.0,188,https://www.mhvillage.com/parks/10820,60087,"38285 N Sheridan Rd,Beach Park, IL, 60087",42.4179157,-87.8217641,61.0,31.0
534,534,"38455 North Sheridan Road,",Kings Way Estates,"Beach Park, IL",60087.0,361,https://www.mhvillage.com/parks/11356,60087,"38455 North Sheridan Road,Beach Park, IL, 60087",42.419505,-87.825565,61.0,31.0
535,535,"38569 N Sheridan Rd,",Shoreline Terrace,"Beach Park, IL",60099.0,Not found,https://www.mhvillage.com/parks/105849,60099,"38569 N Sheridan Rd,Beach Park, IL, 60099",42.4212049,-87.8258069,61.0,31.0
536,536,"38600 N. Lakeside Pl,",Island on the Chain,"Antioch, IL",60002.0,Not found,https://www.mhvillage.com/parks/72940,60002,"38600 N. Lakeside Pl,Antioch, IL, 60002",,,0.0,0.0
537,537,"38703 North Sheridan Road,",Beach Mobile Home Park,"Beach Park, IL",60099.0,208,https://www.mhvillage.com/parks/10829,60099,"38703 North Sheridan Road,Beach Park, IL, 60099",42.4239121,-87.8258009,61.0,31.0
538,538,"38788 North Broadway Avenue,",North Fox Recreational,"Antioch, IL",60002.0,Not found,https://www.mhvillage.com/parks/10789,60002,"38788 North Broadway Avenue,Antioch, IL, 60002",,,0.0,0.0
539,539,"388 Warren Rd,",Meadowbrook Estates,"Carbondale, IL",62901.0,Not found,https://www.mhvillage.com/parks/58047,62901,"388 Warren Rd,Carbondale, IL, 62901",37.7060728,-89.1951319,118.0,59.0
540,540,"38816 Broadway Ave,",Inland Harbor,"Antioch, IL",60002.0,Not found,https://www.mhvillage.com/parks/69993,60002,"38816 Broadway Ave,Antioch, IL, 60002",,,0.0,0.0
541,541,"39 Dennis Drive,",Grandview Estates,"Bloomington, IL",61701.0,191,https://www.mhvillage.com/parks/11052,61701,"39 Dennis Drive,Bloomington, IL, 61701",40.4643486,-89.023617,91.0,46.0
542,542,"3901 Newburg Rd,",Greenview Estates,"Belvidere, IL",61008.0,355,https://www.mhvillage.com/parks/10164,61008,"3901 Newburg Rd,Belvidere, IL, 61008",42.2545808,-88.8914282,68.0,34.0
543,543,"3925 Tiffany Terrace,",Wilder Haven East,"Decatur, IL",62526.0,494,https://www.mhvillage.com/parks/10892,62526,"3925 Tiffany Terrace,Decatur, IL, 62526",39.8955633,-88.9137218,88.0,44.0
544,544,"397 S Fayette,",Kils Mobile Home Park,"El Paso, IL",61738.0,Not found,https://www.mhvillage.com/parks/107102,61738,"397 S Fayette,El Paso, IL, 61738",40.7340078,-89.0246592,105.0,53.0
545,545,"397 South Fayette Street,",Kilpatrick's Mobile Home Park,"El Paso, IL",61738.0,Not found,https://www.mhvillage.com/parks/11651,61738,"397 South Fayette Street,El Paso, IL, 61738",40.7340078,-89.0246592,105.0,53.0
546,546,"3998 Baileyville Road,",Timber Ridge MHP LLC,"Freeport, IL",61032.0,60,https://www.mhvillage.com/parks/11430,61032,"3998 Baileyville Road,Freeport, IL, 61032",42.2749742,-89.6017129,90.0,45.0
547,547,"4 Candlelight Drive,",Candlelight Village,"Sauk Village, IL",60411.0,309,https://www.mhvillage.com/parks/10361,60411,"4 Candlelight Drive,Sauk Village, IL, 60411",41.5018403,-87.5624916,34.0,17.0
548,548,"4 Oak Court,",Park Harbor Mobile Home Park,"Calumet City, IL",60409.0,Not found,https://www.mhvillage.com/parks/10351,60409,"4 Oak Court,Calumet City, IL, 60409",41.6308202,-87.5778116,29.0,15.0
549,549,"4 Testing Parkway,",Quarantine Community,"Quincy, IL",62301.0,Not found,https://www.mhvillage.com/parks/125565,62301,"4 Testing Parkway,Quincy, IL, 62301",,,0.0,0.0
550,550,"40 Canada Ln,",Willow Creek North Mobile Home Park,"Bloomington, IL",61701.0,120,https://www.mhvillage.com/parks/11061,61701,"40 Canada Ln,Bloomington, IL, 61701",40.469225,-89.020131,91.0,46.0
551,551,"40 Glenbrook Lane,",Shepherd Mobile Estates,"Fisher, IL",61843.0,Not found,https://www.mhvillage.com/parks/10208,61843,"40 Glenbrook Lane,Fisher, IL, 61843",40.3078856,-88.3443272,101.0,51.0
552,552,"400 W Dunn St,",Telfords Arrowhead,"Macon, IL",62544.0,Not found,https://www.mhvillage.com/parks/57828,62544,"400 W Dunn St,Macon, IL, 62544",39.7104,-89.004505,107.0,54.0
553,553,"400 West Touhy Avenue,",Blackhawk Estates,"Des Plaines, IL",60018.0,496,https://www.mhvillage.com/parks/10374,60018,"400 West Touhy Avenue,Des Plaines, IL, 60018",42.0083396,-87.9229885,77.0,39.0
554,554,"4000 East 134th Street,",Harbor Point Estates,"Chicago, IL",60633.0,775,https://www.mhvillage.com/parks/28682,60633,"4000 East 134th Street,Chicago, IL, 60633",41.6524893,-87.5293961,33.0,17.0
555,555,"4001 Sandhill Rd,",North Oaks,"Springfield, IL",62702.0,162,https://www.mhvillage.com/parks/45862,62702,"4001 Sandhill Rd,Springfield, IL, 62702",39.856264,-89.618425,95.0,48.0
556,556,"401 136th Street,",South East,"Chicago, IL",60633.0,Not found,https://www.mhvillage.com/parks/10354,60633,"401 136th Street,Chicago, IL, 60633",41.648688,-87.5210999,0.0,0.0
557,557,"401 E Walnut St,",Elmwood Estates,"Villa Grove, IL",61956.0,Not found,https://www.mhvillage.com/parks/57650,61956,"401 E Walnut St,Villa Grove, IL, 61956",39.866049,-88.155609,101.0,51.0
558,558,"401 Kellings Farm Road,",Kelling's Mobile Home Park,"East Carondelet, IL",62240.0,19,https://www.mhvillage.com/parks/11359,62240,"401 Kellings Farm Road,East Carondelet, IL, 62240",38.5355162,-90.2232445,114.0,57.0
559,559,"401 West Williams Street,",Dwight Mobile Home Park,"Dwight, IL",60420.0,Not found,https://www.mhvillage.com/parks/10852,60420,"401 West Williams Street,Dwight, IL, 60420",41.087816,-88.437362,106.0,53.0
560,560,"403 Sycamore St.,",Shady Acres Mobile Home Park,"Albany, IL",61230.0,48,https://www.mhvillage.com/parks/11539,61230,"403 Sycamore St.,Albany, IL, 61230",,,0.0,0.0
561,561,"405 Biggs Ln,",Oakwood Mobile Home Park,"Christopher, IL",62822.0,Not found,https://www.mhvillage.com/parks/57993,62822,"405 Biggs Ln,Christopher, IL, 62822",37.9808309,-89.0578106,116.0,58.0
562,562,"410 Barrington Road,",Woodland Mobile Home Park,"Wauconda, IL",60084.0,100,https://www.mhvillage.com/parks/10816,60084,"410 Barrington Road,Wauconda, IL, 60084",42.2522419,-88.1376845,52.0,26.0
563,563,"410 East Lincoln Street,",Kinsell Mobile Home Park,"Saybrook, IL",61770.0,Not found,https://www.mhvillage.com/parks/11081,61770,"410 East Lincoln Street,Saybrook, IL, 61770",40.4255185,-88.5225346,88.0,44.0
564,564,"410 Ridge,",Carlyle Mobile Home Park,"Carlyle, IL",62231.0,6,https://www.mhvillage.com/parks/10293,62231,"410 Ridge,Carlyle, IL, 62231",38.607198,-89.3628134,110.0,55.0
565,565,"410 South Simmons Street,",Country Air Mobile Home Estates,"Stockton, IL",61085.0,44,https://www.mhvillage.com/parks/10669,61085,"410 South Simmons Street,Stockton, IL, 61085",42.3454345,-90.001055,89.0,45.0
566,566,"4113 North Peoria Road,",North Wood Estates,"Springfield, IL",62702.0,235,https://www.mhvillage.com/parks/11275,62702,"4113 North Peoria Road,Springfield, IL, 62702",39.853536,-89.620873,95.0,48.0
567,567,"414 E Locust St,",Blue Spruce Mobile Home Park,"Chatham, IL",62629.0,Not found,https://www.mhvillage.com/parks/11238,62629,"414 E Locust St,Chatham, IL, 62629",39.6732715,-89.7001113,95.0,48.0
568,568,"4140 Division Street,",Cottonwood Mobile Home Park,"Granite City, IL",62040.0,Not found,https://www.mhvillage.com/parks/10965,62040,"4140 Division Street,Granite City, IL, 62040",38.7128125,-90.16367,111.0,56.0
569,569,"417 West 17th Street,",Countryview Trailer Court,"Centralia, IL",62801.0,Not found,https://www.mhvillage.com/parks/10297,62801,"417 West 17th Street,Centralia, IL, 62801",38.5106384,-89.1427486,110.0,55.0
570,570,"42 Oak Terrace Court,",Oak Terrace Manufactured Home Community,"Batavia, IL",60510.0,Not found,https://www.mhvillage.com/parks/10683,60510,"42 Oak Terrace Court,Batavia, IL, 60510",41.8604598,-88.3073878,49.0,25.0
571,571,"420 Abens Ave,",Autumn Ridge Estates,"Henry, IL",61537.0,57,https://www.mhvillage.com/parks/11010,61537,"420 Abens Ave,Henry, IL, 61537",,,0.0,0.0
572,572,"4216 N Illinois St,",Cleveland Mobile Home Park,"Swansea, IL",62226.0,Not found,https://www.mhvillage.com/parks/57674,62226,"4216 N Illinois St,Swansea, IL, 62226",38.5653092,-89.9846774,113.0,57.0
573,573,"423 E Jefferson St,",Craigs Mobile Home Park,"Anna, IL",62906.0,Not found,https://www.mhvillage.com/parks/58117,62906,"423 E Jefferson St,Anna, IL, 62906",37.4559095,-89.2486965,118.0,59.0
574,574,"425 North Rd,",Country Lane Mobile Home Park,"Heyworth, IL",61745.0,30,https://www.mhvillage.com/parks/11069,61745,"425 North Rd,Heyworth, IL, 61745",40.3120572,-88.9818637,88.0,44.0
575,575,"425 Willow Street,",Carney Mobile Home Park,"Carterville, IL",62918.0,24,https://www.mhvillage.com/parks/11593,62918,"425 Willow Street,Carterville, IL, 62918",37.757351,-89.081394,118.0,59.0
